sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
4675,2023-11-25,896,90,140,402,502,58296.51,3
4676,2023-11-25,374,23,28,403,509,77686.11,11
4677,2023-11-25,796,63,63,402,521,99700.57,4
4678,2023-11-25,933,98,11,401,944,87907.79,18
4679,2023-11-26,729,96,94,401,968,41987.46,20
4680,2023-11-26,348,81,182,403,118,207363.4,17
4681,2023-11-27,824,86,38,403,919,269478.79,11
4682,2023-11-27,766,62,163,402,176,103320.33,17
4683,2023-11-27,281,80,13,400,747,153886.49,16
4684,2023-11-27,683,29,91,401,116,6342.32,15
4685,2023-11-27,544,62,71,401,501,23633.47,11
4686,2023-11-27,506,30,9,402,860,165526.9,20
4687,2023-11-27,539,89,10,401,927,101000.2,18
4688,2023-11-28,439,88,150,403,692,213444.48,20
4689,2023-11-28,727,61,34,401,802,143589.91,20
4690,2023-11-28,702,28,172,401,810,176701.62,14
4691,2023-11-28,527,38,112,402,752,141931.35,6
4692,2023-11-28,870,78,159,402,121,206014.91,5
4693,2023-11-28,644,73,86,402,723,130692.2,8
4694,2023-11-28,616,53,68,403,537,59943.67,6
4695,2023-11-29,882,45,143,401,984,64097.29,19
4696,2023-11-29,308,60,90,403,382,297145.15,16
4697,2023-11-29,264,75,126,401,118,140206.25,2
4698,2023-11-29,902,73,160,400,29,136499.26,14
4699,2023-12-01,487,82,159,403,278,153935.34,18
4700,2023-12-01,77,73,110,402,622,213701.53,6
4701,2023-12-01,375,73,60,403,697,249130.1,10
4702,2023-12-01,475,72,131,403,457,24425.07,4
4703,2023-12-01,88,67,139,400,246,4317.38,1
4704,2023-12-01,910,76,197,402,730,130714.53,18
4705,2023-12-01,396,99,161,401,83,54690.01,8
4706,2023-12-01,980,61,8,402,853,57581.44,4
4707,2023-12-01,493,52,50,402,862,111945.32,4
4708,2023-12-01,984,75,119,402,862,45872.87,19
4709,2023-12-01,811,34,144,402,783,143986.99,9
4710,2023-12-01,725,99,120,402,823,106448.57,6
4711,2023-12-01,403,98,4,402,532,120704.3,12
4712,2023-12-01,110,48,177,403,913,281039.88,14
4713,2023-12-01,14,53,118,400,152,125559.03,4
4714,2023-12-02,46,8,6,401,591,140064.36,20
4715,2023-12-02,888,28,97,402,905,62809.99,15
4716,2023-12-02,534,99,122,401,499,112072.79,18
4717,2023-12-02,313,48,40,402,30,73088.42,15
4718,2023-12-02,146,5,39,401,242,144918.62,8
4719,2023-12-02,295,100,191,402,798,210416.73,16
4720,2023-12-02,171,26,11,403,323,228614.17,11
4721,2023-12-02,49,1,160,402,672,148634.68,19
4722,2023-12-02,771,61,28,403,3,163157.46,14
4723,2023-12-02,480,75,28,401,896,98590.75,5
4724,2023-12-02,23,4,193,401,277,36778.92,3
4725,2023-12-02,128,77,69,402,509,137484.86,8
4726,2023-12-02,543,23,27,401,41,67268.57,17
4727,2023-12-02,512,46,107,403,803,287522.0,8
4728,2023-12-02,205,39,64,400,421,44210.35,9
4729,2023-12-03,650,10,30,400,616,62047.0,10
4730,2023-12-03,144,87,126,402,819,222080.64,19
4731,2023-12-03,318,83,102,403,777,251569.33,9
4732,2023-12-03,445,67,71,402,30,55481.14,16
4733,2023-12-03,56,93,180,402,517,216114.7,11
4734,2023-12-03,325,58,162,403,706,121123.48,5
4735,2023-12-03,771,8,170,402,678,101912.53,17
4736,2023-12-03,977,67,70,401,203,85817.25,18
4737,2023-12-03,883,20,30,403,239,84602.53,7
4738,2023-12-03,260,51,99,400,439,20962.33,7
4739,2023-12-03,706,73,15,402,413,157460.66,7
4740,2023-12-03,448,83,52,402,271,181950.17,12
4741,2023-12-03,817,66,70,400,432,83595.29,6
4742,2023-12-03,456,89,154,403,418,288290.57,1
4743,2023-12-03,137,76,174,401,715,30932.55,13
4744,2023-12-04,656,46,53,400,128,166819.33,3
4745,2023-12-04,260,68,193,401,161,142066.26,5
4746,2023-12-04,732,21,171,402,986,50676.89,9
4747,2023-12-04,588,58,136,401,645,48896.67,8
4748,2023-12-04,836,34,124,403,329,237234.98,14
4749,2023-12-04,502,23,42,403,269,276829.73,2
4750,2023-12-04,127,77,191,403,312,223735.95,4
4751,2023-12-04,103,25,141,402,123,28913.66,17
4752,2023-12-04,333,49,72,400,540,4688.64,5
4753,2023-12-04,420,19,178,400,760,163263.77,2
4754,2023-12-04,539,7,9,401,954,76994.77,8
4755,2023-12-04,545,19,193,401,473,172679.89,4
4756,2023-12-04,1,33,199,402,20,12736.27,10
4757,2023-12-04,977,3,40,403,760,312348.1,17
4758,2023-12-05,391,47,49,402,952,113621.1,4
4759,2023-12-05,981,75,155,403,659,198842.85,13
4760,2023-12-05,455,3,110,401,625,148940.34,20
4761,2023-12-05,219,35,31,400,459,117842.17,18
4762,2023-12-05,67,83,110,403,269,200012.45,6
4763,2023-12-05,182,56,14,400,834,12600.89,16
4764,2023-12-05,752,80,179,400,252,40361.7,12
4765,2023-12-05,240,36,96,400,376,41924.66,3
4766,2023-12-06,553,5,94,402,687,113911.64,2
4767,2023-12-06,373,10,175,401,320,59154.4,19
4768,2023-12-06,481,29,49,401,622,109840.6,17
4769,2023-12-06,995,27,164,400,25,139195.3,14
4770,2023-12-06,613,30,87,400,262,79844.33,3
4771,2023-12-06,606,94,189,403,423,252237.41,15
4772,2023-12-06,290,88,2,401,810,92620.39,17
4773,2023-12-07,955,12,49,401,799,134235.66,12
4774,2023-12-07,947,45,30,400,821,161544.72,16
4775,2023-12-07,803,22,40,400,60,116709.09,15
4776,2023-12-07,365,67,169,402,548,94069.83,19
4777,2023-12-07,176,11,25,403,656,12095.65,2
4778,2023-12-07,189,91,32,400,243,79844.33,11
4779,2023-12-07,319,64,150,400,850,7247.9,8
4780,2023-12-07,59,35,165,403,189,331661.17,16
4781,2023-12-07,559,24,91,402,753,31393.83,13
4782,2023-12-07,385,89,149,403,759,149357.66,7
4783,2023-12-07,331,69,51,401,245,106952.88,16
4784,2023-12-08,173,44,23,401,107,37115.52,14
4785,2023-12-08,197,66,180,401,26,160632.86,11
4786,2023-12-08,799,57,41,402,660,155203.8,15
4787,2023-12-08,9,28,59,403,529,64420.86,19
4788,2023-12-08,905,75,79,401,496,131755.49,15
4789,2023-12-08,2,48,154,403,63,229850.53,3
4790,2023-12-08,827,60,98,400,635,133217.26,1
4791,2023-12-08,66,61,91,401,513,172148.59,2
4792,2023-12-08,90,23,70,401,403,21454.31,13
4793,2023-12-08,610,76,186,402,571,16400.7,17
4794,2023-12-08,677,44,76,403,217,152832.73,16
4795,2023-12-08,600,57,182,400,242,107058.26,2
4796,2023-12-08,818,83,126,401,1,171493.08,20
4797,2023-12-08,358,74,189,400,581,51282.39,8
4798,2023-12-08,292,16,59,403,155,163558.49,20
4799,2023-12-09,511,71,14,403,668,234428.21,5
4800,2023-12-09,850,91,68,403,646,320901.91,17
4801,2023-12-09,582,39,191,403,710,14000.09,7
4802,2023-12-09,824,70,161,403,822,270080.34,12
4803,2023-12-09,742,6,163,400,642,123449.19,13
4804,2023-12-10,324,18,39,401,202,77756.36,12
4805,2023-12-10,852,28,19,402,614,112012.31,3
4806,2023-12-10,724,56,88,400,52,87737.05,17
4807,2023-12-10,44,52,184,403,747,104984.71,19
4808,2023-12-10,810,28,124,403,942,95094.51,4
4809,2023-12-10,6,11,110,402,331,183112.09,9
4810,2023-12-10,776,50,120,400,376,99908.06,20
4811,2023-12-10,160,38,158,401,205,25901.03,7
4812,2023-12-10,415,47,194,403,375,72139.34,13
4813,2023-12-10,615,61,83,403,713,72841.15,14
4814,2023-12-10,871,5,166,402,211,5407.43,12
4815,2023-12-11,910,15,136,401,85,71414.04,18
4816,2023-12-11,598,23,23,400,98,5626.32,13
4817,2023-12-11,196,100,55,402,103,90762.7,2
4818,2023-12-11,414,99,10,403,537,227043.77,2
4819,2023-12-11,262,51,6,402,78,43616.25,12
4820,2023-12-11,710,57,116,403,19,158579.78,10
4821,2023-12-11,814,63,56,403,406,119018.52,17
4822,2023-12-11,723,64,159,400,633,85880.99,15
4823,2023-12-11,439,20,108,401,468,118149.46,20
4824,2023-12-11,411,7,192,400,848,99810.36,10
4825,2023-12-11,289,51,154,403,687,320701.4,4
4826,2023-12-11,587,4,156,401,242,46735.42,13
4827,2023-12-11,277,82,91,401,44,17255.57,17
4828,2023-12-11,959,27,51,400,386,155508.07,6
4829,2023-12-11,9,95,44,401,677,176843.28,8
4830,2023-12-11,51,58,122,401,932,54530.43,1
4831,2023-12-12,261,90,145,402,307,180430.71,18
4832,2023-12-12,361,59,45,401,746,110531.47,1
4833,2023-12-12,951,12,123,401,135,25316.46,2
4834,2023-12-12,106,39,40,403,390,74077.51,18
4835,2023-12-12,373,18,186,400,109,133021.86,6
4836,2023-12-12,347,2,135,402,614,139696.82,8
4837,2023-12-12,422,82,194,401,150,69394.46,1
4838,2023-12-12,905,38,68,403,273,137496.03,3
4839,2023-12-12,788,37,41,401,368,133970.01,4
4840,2023-12-12,621,73,43,402,147,135004.69,1
4841,2023-12-12,889,39,152,401,119,26928.73,19
4842,2023-12-12,922,55,120,400,825,43683.01,13
4843,2023-12-12,244,41,87,400,634,75155.7,11
4844,2023-12-12,440,19,95,403,212,67595.16,18
4845,2023-12-13,279,56,102,400,203,152909.73,18
4846,2023-12-13,837,17,97,400,885,66208.06,5
4847,2023-12-13,40,92,133,401,764,113188.89,8
4848,2023-12-13,457,37,67,400,262,135893.76,7
4849,2023-12-13,867,97,28,402,817,216539.23,20
4850,2023-12-13,62,79,164,401,696,22659.04,15
4851,2023-12-13,370,81,193,400,636,5724.02,19
4852,2023-12-13,788,46,30,403,887,88244.62,6
4853,2023-12-13,662,69,30,402,104,167068.69,4
4854,2023-12-13,48,12,78,403,761,66225.28,18
4855,2023-12-14,883,13,5,402,19,26969.68,15
4856,2023-12-14,716,55,193,401,563,18584.28,20
4857,2023-12-14,195,53,117,402,865,174554.09,5
4858,2023-12-14,833,58,104,403,386,69533.1,9
4859,2023-12-14,859,99,89,401,752,52032.58,9
4860,2023-12-14,151,65,168,400,143,68318.14,16
4861,2023-12-14,99,87,122,402,231,135697.2,12
4862,2023-12-14,80,78,141,400,931,147380.88,10
4863,2023-12-14,761,27,184,401,993,76215.27,2
4864,2023-12-14,397,5,126,400,21,72635.52,8
4865,2023-12-14,922,75,97,401,468,5651.44,3
4866,2023-12-15,963,97,127,402,883,59882.96,18
4867,2023-12-15,982,75,130,401,11,135670.68,17
4868,2023-12-15,285,64,81,401,698,74248.72,1
4869,2023-12-15,663,76,38,400,468,137046.38,17
4870,2023-12-15,591,66,17,403,883,10391.49,5
4871,2023-12-15,520,26,108,400,864,56400.91,15
4872,2023-12-15,914,62,139,400,145,19282.13,17
4873,2023-12-15,147,99,162,402,622,100460.29,8
4874,2023-12-15,225,99,85,401,556,67126.67,1
4875,2023-12-15,216,73,95,402,775,112012.31,4
4876,2023-12-15,139,7,15,402,987,185435.71,9
4877,2023-12-15,954,75,53,402,727,195334.28,10
4878,2023-12-15,273,66,150,403,169,288992.14,19
4879,2023-12-15,969,52,3,403,943,68463.99,17
4880,2023-12-15,363,24,97,401,691,44768.87,17
4881,2023-12-15,190,75,140,401,747,71290.06,14
4882,2023-12-15,270,54,14,401,962,24448.33,12
4883,2023-12-15,765,92,85,400,751,28620.56,17
4884,2023-12-15,779,46,18,401,684,140737.55,14
4885,2023-12-16,903,23,157,402,627,163918.12,18
4886,2023-12-16,277,20,168,403,72,105018.2,6
4887,2023-12-16,1,79,14,401,600,158188.05,9
4888,2023-12-16,736,4,154,402,385,43884.23,17
4889,2023-12-16,233,62,10,402,318,215980.48,5
4890,2023-12-16,954,61,183,402,236,163113.73,20
4891,2023-12-16,396,76,58,403,175,37222.52,8
4892,2023-12-16,842,35,60,403,958,234929.27,18
4893,2023-12-16,454,92,74,400,361,20688.77,9
4894,2023-12-16,693,81,102,400,542,118252.51,3
4895,2023-12-17,214,8,59,401,526,96216.89,2
4896,2023-12-17,941,30,57,401,675,90848.77,19
4897,2023-12-17,245,19,177,400,442,4298.07,16
4898,2023-12-17,553,78,25,403,946,67795.68,1
4899,2023-12-17,625,81,41,401,322,107803.1,6
4900,2023-12-17,910,26,37,400,191,142086.73,10
4901,2023-12-17,64,32,147,401,258,64168.24,9
4902,2023-12-17,45,48,186,403,734,159715.89,16
4903,2023-12-17,885,18,68,400,393,37743.82,3
4904,2023-12-17,70,47,169,400,225,151073.21,2
4905,2023-12-18,966,29,187,401,810,46646.79,8
4906,2023-12-18,465,47,94,400,948,194052.79,9
4907,2023-12-18,879,49,161,402,145,23886.1,3
4908,2023-12-18,708,84,160,401,520,30277.03,4
4909,2023-12-18,547,24,46,402,599,190172.73,6
4910,2023-12-18,509,26,95,400,940,92327.99,2
4911,2023-12-18,403,40,175,401,901,136131.49,11
4912,2023-12-18,365,39,25,402,727,221790.1,2
4913,2023-12-18,609,37,101,403,917,194833.22,16
4914,2023-12-18,5,75,65,403,596,136460.18,11
4915,2023-12-18,693,30,161,403,104,147486.48,10
4916,2023-12-18,197,80,108,403,927,36721.23,4
4917,2023-12-18,231,42,34,401,644,119389.55,14
4918,2023-12-18,17,65,187,403,356,53862.35,9
4919,2023-12-19,209,29,179,402,947,42387.33,13
4920,2023-12-19,237,87,187,403,251,317427.07,8
4921,2023-12-19,815,43,31,402,503,190664.48,16
4922,2023-12-19,788,71,199,402,853,12110.53,17
4923,2023-12-19,11,40,65,401,365,99813.15,9
4924,2023-12-19,998,94,78,401,128,119300.92,5
4925,2023-12-19,797,69,78,400,939,149197.85,16
4926,2023-12-19,981,19,194,403,587,21484.79,12
4927,2023-12-19,771,97,47,403,427,280471.83,11
4928,2023-12-19,796,49,24,403,778,149691.93,18
4929,2023-12-20,921,7,87,403,884,279302.23,9
4930,2023-12-20,158,99,151,401,500,52156.57,9
4931,2023-12-20,946,52,26,402,933,193412.63,5
4932,2023-12-20,208,66,7,402,810,52285.9,7
4933,2023-12-20,575,89,96,400,663,155508.07,5
4934,2023-12-20,890,70,168,401,89,44379.24,10
4935,2023-12-20,289,15,27,401,233,147097.78,14
4936,2023-12-20,76,38,98,400,205,61421.73,11
4937,2023-12-20,437,58,7,401,207,139710.08,13
4938,2023-12-20,981,41,148,403,944,258318.73,9
4939,2023-12-20,788,74,184,400,326,162775.5,5
4940,2023-12-21,777,63,108,400,862,128977.81,8
4941,2023-12-21,471,12,3,401,520,105996.13,4
4942,2023-12-21,870,21,164,401,922,76480.92,18
4943,2023-12-21,340,2,79,402,674,173459.16,1
4944,2023-12-21,16,14,48,401,920,171014.58,8
4945,2023-12-21,913,78,65,402,428,111565.46,12
4946,2023-12-21,50,17,84,400,515,4805.88,2
4947,2023-12-21,26,38,177,403,687,33580.43,19
4948,2023-12-21,378,30,46,401,487,90884.13,6
4949,2023-12-21,445,38,92,403,268,187148.24,3
4950,2023-12-21,771,15,64,402,963,192295.6,18
4951,2023-12-21,70,32,15,400,595,15433.47,16
4952,2023-12-22,222,34,97,400,138,42139.59,1
4953,2023-12-22,830,50,114,403,62,196570.87,14
4954,2023-12-22,91,96,19,401,153,131649.19,7
4955,2023-12-22,922,100,185,401,448,24838.2,14
4956,2023-12-22,887,11,49,403,656,166933.08,9
4957,2023-12-22,207,60,166,400,50,116318.53,2
4958,2023-12-22,942,70,90,402,115,157952.18,19
4959,2023-12-22,492,95,36,403,55,305164.18,13
4960,2023-12-22,704,17,11,401,327,71414.04,12
4961,2023-12-22,626,40,186,403,796,36153.18,17
4962,2023-12-22,189,91,158,403,559,188284.34,13
4963,2023-12-22,436,89,47,402,922,207288.49,5
4964,2023-12-22,80,62,90,401,200,92018.14,16
4965,2023-12-23,851,71,34,401,789,122153.27,14
4966,2023-12-23,701,36,88,400,961,79590.32,3
4967,2023-12-23,444,63,78,403,820,303493.52,8
4968,2023-12-23,55,38,78,401,62,100946.93,10
4969,2023-12-23,485,29,63,401,656,6076.67,4
4970,2023-12-23,450,7,80,401,390,102630.15,8
4971,2023-12-23,481,61,68,400,266,5489.77,1
4972,2023-12-23,256,32,18,403,171,237234.98,5
4973,2023-12-24,610,37,10,401,444,90919.72,8
4974,2023-12-24,317,58,12,401,985,173672.01,8
4975,2023-12-24,938,29,168,403,502,161286.29,10
4976,2023-12-24,787,93,26,402,993,140613.1,13
4977,2023-12-24,897,48,50,400,288,106999.64,8
4978,2023-12-24,99,82,46,402,481,70138.83,16
4979,2023-12-24,514,96,176,401,223,96004.27,20
4980,2023-12-24,547,52,134,402,780,76082.44,16
4981,2023-12-24,97,32,199,401,568,107395.79,4
4982,2023-12-24,634,47,122,401,796,50225.38,5
4983,2023-12-24,663,11,171,402,369,43415.04,16
4984,2023-12-24,199,96,156,401,242,136219.89,7
4985,2023-12-24,207,29,160,401,872,56266.69,15
4986,2023-12-24,472,53,6,400,655,181295.81,1
4987,2023-12-24,955,36,53,402,791,112369.85,1
4988,2023-12-24,21,21,33,400,994,178463.0,16
4989,2023-12-24,22,87,25,402,517,58721.04,14
4990,2023-12-25,266,44,36,402,939,79188.35,1
4991,2023-12-25,639,14,197,403,33,268509.7,9
4992,2023-12-25,846,69,105,402,909,39527.07,20
4993,2023-12-25,935,1,153,401,180,111434.96,20
4994,2023-12-25,723,67,165,401,398,146105.67,20
4995,2023-12-25,287,63,144,403,569,144746.72,1
4996,2023-12-25,644,43,59,400,328,8693.61,7
4997,2023-12-25,776,6,142,400,738,44972.18,10
4998,2023-12-25,332,15,126,403,209,251502.34,11
4999,2023-12-25,935,7,192,400,606,191767.09,4
5000,2023-12-25,654,55,140,402,970,67100.15,16
5001,2023-12-25,461,92,66,403,150,199711.68,1
5002,2023-12-25,777,91,10,402,186,205121.2,19
5003,2023-12-25,790,36,21,402,38,198082.66,15
5004,2023-12-25,954,86,6,402,23,112928.36,11
5005,2023-12-25,357,42,132,400,957,124582.27,17
5006,2023-12-25,684,61,113,401,834,139922.69,18
5007,2023-12-25,505,31,20,402,413,29181.63,13
5008,2023-12-26,129,65,85,401,327,76658.17,16
5009,2023-12-26,85,46,87,401,821,81760.41,12
5010,2023-12-26,606,16,62,400,428,134721.6,3
5011,2023-12-26,475,41,177,400,965,23169.87,16
5012,2023-12-26,886,86,138,403,593,79423.53,11
5013,2023-12-26,415,73,41,403,841,286252.37,17
5014,2023-12-26,829,43,51,402,577,31796.02,10
5015,2023-12-26,680,33,67,401,747,8007.63,9
5016,2023-12-26,620,41,120,403,26,192260.47,19
5017,2023-12-26,732,44,57,400,243,166604.62,2
5018,2023-12-26,805,51,102,401,744,108600.51,19
5019,2023-12-26,750,78,15,403,666,253206.49,8
5020,2023-12-26,698,4,77,402,807,144188.2,7
5021,2023-12-26,832,20,80,403,195,213812.02,5
5022,2023-12-26,589,63,135,400,555,70115.34,5
5023,2023-12-26,834,98,89,401,50,126281.3,12
5024,2023-12-26,691,62,17,402,764,214327.03,14
5025,2023-12-26,817,1,186,402,845,46007.09,10
5026,2023-12-27,310,21,42,401,239,52829.76,12
5027,2023-12-27,464,92,23,401,562,25210.16,2
5028,2023-12-27,695,90,17,400,322,79316.99,9
5029,2023-12-27,586,83,39,400,813,66579.32,9
5030,2023-12-27,969,7,169,402,546,46185.74,11
5031,2023-12-27,288,97,97,401,926,13765.61,4
5032,2023-12-27,217,89,35,400,386,57279.97,7
5033,2023-12-27,772,2,11,402,138,222482.84,2
5034,2023-12-27,971,57,105,401,467,96464.86,13
5035,2023-12-27,99,67,152,401,249,127167.11,15
5036,2023-12-27,844,82,161,400,505,178345.76,10
5037,2023-12-28,216,28,151,401,449,127273.42,3
5038,2023-12-28,357,56,13,401,844,81388.22,14
5039,2023-12-28,745,97,66,401,776,33253.37,10
5040,2023-12-28,440,14,195,400,838,177818.41,19
5041,2023-12-28,678,28,96,402,798,32242.88,2
5042,2023-12-28,975,62,98,402,725,9429.38,3
5043,2023-12-28,182,60,191,400,913,62593.88,9
5044,2023-12-28,187,86,82,402,374,151114.85,20
5045,2023-12-28,225,57,2,402,396,13071.48,15
5046,2023-12-28,674,76,23,402,602,107342.28,4
5047,2023-12-28,250,59,138,401,578,125678.83,10
5048,2023-12-28,491,20,37,401,465,23137.3,9
5049,2023-12-28,19,48,48,400,739,96411.12,5
5050,2023-12-28,163,33,199,400,608,40283.54,19
5051,2023-12-28,153,12,156,401,660,144900.94,9
5052,2023-12-28,67,30,100,401,558,162599.41,20
5053,2023-12-28,48,60,157,401,257,23987.75,11
5054,2023-12-29,362,56,56,402,281,38410.04,17
5055,2023-12-29,859,63,131,403,896,259087.3,19
5056,2023-12-29,418,23,162,403,448,270013.34,9
5057,2023-12-29,898,2,111,401,447,12525.29,16
5058,2023-12-29,183,47,145,401,874,92425.45,7
5059,2023-12-29,567,69,85,402,837,216382.68,1
5060,2023-12-29,60,62,5,400,955,117353.91,1
5061,2023-12-29,430,19,157,403,249,265703.17,12
5062,2023-12-29,64,89,141,403,591,139467.46,6
5063,2023-12-29,160,97,154,400,605,131869.24,12
5064,2024-01-01,567,82,103,402,764,206618.32,12
5065,2024-01-01,430,87,35,403,199,53661.84,6
5066,2024-01-01,506,6,156,400,649,159942.69,19
5067,2024-01-01,918,67,85,401,664,126245.71,14
5068,2024-01-01,751,38,97,400,418,98266.94,10
5069,2024-01-01,56,70,30,402,891,78920.15,20
5070,2024-01-01,982,57,121,401,55,141216.05,17
5071,2024-01-01,815,73,96,403,416,144612.96,15
5072,2024-01-01,363,100,39,400,978,166409.22,5
5073,2024-01-01,787,20,181,403,372,40730.86,8
5074,2024-01-01,391,13,46,400,747,185710.89,19
5075,2024-01-01,529,75,84,402,333,102560.6,10
5076,2024-01-01,621,92,111,403,468,282677.04,4
5077,2024-01-01,111,11,142,401,274,62945.6,12
5078,2024-01-01,191,38,88,401,643,135405.03,7
5079,2024-01-02,253,91,63,403,394,32411.06,5
5080,2024-01-02,238,71,193,400,940,130736.16,2
5081,2024-01-02,672,58,76,400,224,154199.13,11
5082,2024-01-02,143,94,130,401,807,16298.81,12
5083,2024-01-02,893,52,84,403,864,285450.31,4
5084,2024-01-02,329,79,14,402,176,184832.53,17
5085,2024-01-02,725,63,72,403,131,35217.59,18
5086,2024-01-03,52,32,130,403,296,216418.27,3
5087,2024-01-03,814,73,115,402,609,24221.3,17
5088,2024-01-03,78,15,168,400,283,31101.66,16
5089,2024-01-03,622,92,69,401,865,62095.39,13
5090,2024-01-03,45,2,53,400,284,39912.51,3
5091,2024-01-03,29,15,175,400,143,160724.05,1
5092,2024-01-04,654,97,166,402,456,116458.8,11
5093,2024-01-04,489,78,178,400,130,9240.5,8
5094,2024-01-04,774,5,148,403,334,274424.0,13
5095,2024-01-04,362,3,188,403,170,303226.24,9
5096,2024-01-04,555,9,2,400,511,10334.73,4
5097,2024-01-04,540,10,200,400,97,130755.7,4
5098,2024-01-04,795,26,140,403,619,56802.64,12
5099,2024-01-04,176,28,63,400,705,151288.15,9
5100,2024-01-05,901,30,152,403,858,195735.55,14
5101,2024-01-05,574,42,35,401,302,12047.03,4
5102,2024-01-05,510,15,192,400,367,179439.76,7
5103,2024-01-05,705,16,129,400,952,110242.56,14
5104,2024-01-05,773,77,112,401,457,14509.52,8
5105,2024-01-06,680,94,9,400,44,184147.94,19
5106,2024-01-06,245,84,90,400,415,130521.22,10
5107,2024-01-06,204,94,197,401,87,60625.01,10
5108,2024-01-06,837,52,69,402,34,207824.91,10
5109,2024-01-06,116,6,117,402,545,182486.35,5
5110,2024-01-06,514,76,114,402,473,37225.78,5
5111,2024-01-06,752,70,158,400,685,82501.29,19
5112,2024-01-06,309,68,30,403,756,254208.84,10
5113,2024-01-06,555,41,138,402,437,177257.81,6
5114,2024-01-06,349,41,111,400,633,121475.89,13
5115,2024-01-06,188,11,58,403,429,246724.37,2
5116,2024-01-07,119,49,150,403,606,59275.36,13
5117,2024-01-07,146,89,161,400,311,128430.92,10
5118,2024-01-07,485,63,64,400,652,133803.22,3
5119,2024-01-07,830,59,79,402,864,24265.96,14
5120,2024-01-07,179,59,178,400,241,5763.1,4
5121,2024-01-07,164,42,110,402,93,216695.55,3
5122,2024-01-07,113,52,150,401,205,135883.29,9
5123,2024-01-07,495,58,106,401,850,72813.7,13
5124,2024-01-07,905,12,79,403,344,178694.68,13
5125,2024-01-08,820,63,123,402,64,101041.14,1
5126,2024-01-08,665,90,125,402,160,160655.89,14
5127,2024-01-08,239,31,155,401,171,139781.03,16
5128,2024-01-08,249,98,8,402,313,170643.79,11
5129,2024-01-08,611,27,169,403,954,53895.85,19
5130,2024-01-08,488,87,39,401,434,174168.18,3
5131,2024-01-09,893,83,186,403,878,104817.69,3
5132,2024-01-09,486,33,79,401,424,161253.02,20
5133,2024-01-09,687,66,167,403,8,105285.48,7
5134,2024-01-09,788,44,175,402,312,46610.27,13
5135,2024-01-10,618,99,173,401,132,73221.02,15
5136,2024-01-10,159,33,89,400,312,185925.83,5
5137,2024-01-10,999,13,106,403,350,110531.47,7
5138,2024-01-10,655,79,69,400,171,193818.54,9
5139,2024-01-10,871,12,192,403,946,58573.56,5
5140,2024-01-10,313,56,16,401,158,20763.44,17
5141,2024-01-10,30,10,105,401,509,78075.28,16
5142,2024-01-10,568,66,66,403,877,311813.55,3
5143,2024-01-11,192,16,105,401,875,97545.6,6
5144,2024-01-11,396,38,101,400,828,107136.42,18
5145,2024-01-11,806,4,157,400,268,20903.71,10
5146,2024-01-11,181,65,85,402,545,184273.78,11
5147,2024-01-11,14,70,99,402,907,210774.27,9
5148,2024-01-11,550,12,181,402,943,186173.1,18
5149,2024-01-11,574,49,13,403,889,41065.13,2
5150,2024-01-11,459,83,13,400,338,65524.4,14
5151,2024-01-11,438,79,63,402,829,209210.15,8
5152,2024-01-11,748,84,135,403,812,84469.0,5
5153,2024-01-12,579,35,108,402,722,160343.02,7
5154,2024-01-12,176,33,43,401,388,46948.03,18
5155,2024-01-12,577,80,101,401,391,120417.02,10
5156,2024-01-12,824,22,46,403,437,323675.18,4
5157,2024-01-12,719,31,153,402,543,181235.1,17
5158,2024-01-13,34,86,186,402,54,185145.4,12
5159,2024-01-13,679,65,105,403,899,101977.66,2
5160,2024-01-13,527,69,120,400,153,64137.3,11
5161,2024-01-13,351,93,47,401,47,47816.16,15
5162,2024-01-13,544,6,71,402,237,218170.34,19
5163,2024-01-13,213,41,124,400,537,136342.94,2
5164,2024-01-14,87,82,108,400,359,160548.42,3
5165,2024-01-14,840,53,184,402,787,140300.23,18
5166,2024-01-14,210,23,85,402,644,75144.07,1
5167,2024-01-14,597,74,176,400,616,144587.37,8
5168,2024-01-14,998,22,80,403,32,227745.58,15
5169,2024-01-14,866,91,176,401,141,135281.04,13
5170,2024-01-14,686,42,81,400,673,99556.34,11
5171,2024-01-15,908,40,71,403,361,46845.45,10
5172,2024-01-15,799,89,166,400,225,105514.84,9
5173,2024-01-15,616,69,40,403,258,259053.8,1
5174,2024-01-15,454,67,34,403,447,25728.2,10
5175,2024-01-16,453,31,104,402,940,93734.62,2
5176,2024-01-16,284,41,187,401,418,22694.4,10
5177,2024-01-16,66,7,41,403,291,328353.12,17
5178,2024-01-16,592,30,147,400,315,23091.71,20
5179,2024-01-16,74,35,88,403,197,150493.76,16
5180,2024-01-16,887,8,127,401,875,174079.55,20
5181,2024-01-16,14,93,74,401,550,26025.02,2
5182,2024-01-16,818,66,51,401,979,23598.12,12
5183,2024-01-17,959,78,174,401,473,72441.51,12
5184,2024-01-17,662,54,30,400,263,73436.42,1
5185,2024-01-17,482,36,148,403,203,119720.09,11
5186,2024-01-17,139,25,102,401,67,54442.04,2
5187,2024-01-17,223,56,24,403,870,84936.8,10
5188,2024-01-18,483,17,30,400,286,155175.89,5
5189,2024-01-18,15,68,80,402,269,221499.56,7
5190,2024-01-18,655,31,41,401,452,61723.2,2
5191,2024-01-18,201,62,100,401,152,89112.51,9
